case,A,epsilon,time,nonlinear_delta_r_over_epsilon,linear_delta_r_over_epsilon,nonlinear_delta_psi_over_epsilon,linear_delta_psi_over_epsilon
stable_node,0.17840322435994366,-0.01,56.75,0.5612728388154853,0.8837547276288445,-0.24435576574155793,-0.22738407242011144
stable_node,0.17840322435994366,-0.01,57.0,0.5584225105933371,0.8820546076384445,-0.24343834891613347,-0.2272316142574849
stable_node,0.17840322435994366,-0.01,57.25,0.5555814493240163,0.8803529416425391,-0.24251830609055558,-0.22707550788715103
stable_node,0.17840322435994366,-0.01,57.5,0.552749719632073,0.8786497875543,-0.24159575136349642,-0.22691579853324204
stable_node,0.17840322435994366,-0.01,57.75,0.5499273842985319,0.8769452026629599,-0.24067079734161334,-0.2267525309904891
stable_node,0.17840322435994366,-0.01,58.0,0.5471145042836745,0.8752392436395554,-0.23974355514801426,-0.22658574962804826
stable_node,0.17840322435994366,-0.01,58.25,0.5443111387498312,0.8735319665426213,-0.23881413443131438,-0.2264154983932936
stable_node,0.17840322435994366,-0.01,58.5,0.5415173450840416,0.8718234268238361,-0.2378826433743736,-0.2262418208155772
stable_node,0.17840322435994366,-0.01,58.75,0.5387331789204919,0.8701136793336132,-0.2369491887036057,-0.22606476000995554
stable_node,0.17840322435994366,-0.01,59.0,0.5359586941629413,0.8684027783266466,-0.23601387569797405,-0.22588435868088383
stable_node,0.17840322435994366,-0.01,59.25,0.5331939430069266,0.8666907774674069,-0.235076808198309,-0.22570065912587794
stable_node,0.17840322435994366,-0.01,59.5,0.5304389759618999,0.8649777298355866,-0.2341380886167005,-0.22551370323914477
stable_node,0.17840322435994366,-0.01,59.75,0.5276938418731891,0.8632636879315005,-0.2331978179459876,-0.2253235325151794
stable_node,0.17840322435994366,-0.01,60.0,0.5249585879438023,0.861548703681434,-0.23225609576926765,-0.22513018805233243
stable_node,0.17840322435994366,-0.01,60.25,0.5222332597561885,0.8598328284429502,-0.2313130202695135,-0.2249337105563453
stable_node,0.17840322435994366,-0.01,60.5,0.5195179012937201,0.8581161130101435,-0.23036868823949064,-0.22473414034385455
stable_node,0.17840322435994366,-0.01,60.75,0.516812554962176,0.8563986076188512,-0.22942319509130782,-0.22453151734586568
stable_node,0.17840322435994366,-0.01,61.0,0.5141172616109135,0.854680361951818,-0.22847663486635916,-0.22432588111119647
stable_node,0.17840322435994366,-0.01,61.25,0.5114320605541067,0.8529614251438145,-0.22752910024546602,-0.22411727080989066
stable_node,0.17840322435994366,-0.01,61.5,0.50875698959163,0.8512418457867097,-0.22658068255863306,-0.22390572523660082
stable_node,0.17840322435994366,-0.01,61.75,0.5060920850299633,0.8495216719344991,-0.22563147179525955,-0.22369128281394235
stable_node,0.17840322435994366,-0.01,62.0,0.5034373817027982,0.8478009511082898,-0.2246815566142618,-0.2234739815958178
stable_node,0.17840322435994366,-0.01,62.25,0.5007929129916211,0.8460797303012388,-0.2237310243543067,-0.22325385927071223
stable_node,0.17840322435994366,-0.01,62.5,0.4981587108460639,0.8443580559834506,-0.2227799610439285,-0.22303095316495966
stable_node,0.17840322435994366,-0.01,62.75,0.4955348058041431,0.8426359741068287,-0.22182845141195673,-0.22280530024598091
stable_node,0.17840322435994366,-0.01,63.0,0.492921227012344,0.8409135301098849,-0.2208765788977579,-0.22257693712549295
stable_node,0.17840322435994366,-0.01,63.25,0.4903180022455045,0.8391907689225079,-0.21992442566173553,-0.22234590006269045
stable_node,0.17840322435994366,-0.01,63.5,0.48772515792659954,0.8374677349706877,-0.21897207259553852,-0.22211222496739938
stable_node,0.17840322435994366,-0.01,63.75,0.48514271914638085,0.8357444721811988,-0.2180195993327777,-0.22187594740320288
stable_node,0.17840322435994366,-0.01,64.0,0.4825707096827392,0.8340210239862397,-0.21706708425936472,-0.22163710259053923
stable_node,0.17840322435994366,-0.01,64.25,0.48000915202008887,0.8322974333280366,-0.21611460452399256,-0.22139572540977437
stable_node,0.17840322435994366,-0.01,64.5,0.47745806736849694,0.8305737426634019,-0.2151622360487715,-0.2211518504042454
stable_node,0.17840322435994366,-0.01,64.75,0.47491747568256804,0.8288499939682527,-0.21421005353978728,-0.22090551178327886
stable_node,0.17840322435994366,-0.01,65.0,0.4723873956803737,0.8271262287420906,-0.2132581304975678,-0.22065674342518196
stable_node,0.17840322435994366,-0.01,65.25,0.4698678448620486,0.8254024880124421,-0.21230653922787446,-0.22040557888020781
stable_node,0.17840322435994366,-0.01,65.5,0.46735883952832014,0.8236788123392578,-0.211355350852227,-0.22015205137349483
stable_node,0.17840322435994366,-0.01,65.75,0.46486039479880503,0.8219552418192734,-0.21040463531843412,-0.21989619380797967
stable_node,0.17840322435994366,-0.01,66.0,0.46237252463026124,0.8202318160903341,-0.2094544614114291,-0.2196380387672857
stable_node,0.17840322435994366,-0.01,66.25,0.45989524183450703,0.8185085743356766,-0.20850489676385864,-0.21937761851858523
stable_node,0.17840322435994366,-0.01,66.5,0.4574285580963622,0.8167855552881762,-0.20755600786656614,-0.21911496501543729
stable_node,0.17840322435994366,-0.01,66.75,0.4549724839912894,0.8150627972345562,-0.20660786007942744,-0.2188501099006001
stable_node,0.17840322435994366,-0.01,67.0,0.45252702900298036,0.8133403380195583,-0.20566051764195903,-0.21858308450881914
stable_node,0.17840322435994366,-0.01,67.25,0.450092201540675,0.8116182150500761,-0.20471404368396506,-0.2183139198695909
stable_node,0.17840322435994366,-0.01,67.5,0.44766800895637004,0.8098964652992545,-0.20376850023619553,-0.21804264670990178
stable_node,0.17840322435994366,-0.01,67.75,0.4452544575619388,0.8081751253105489,-0.2028239482409655,-0.21776929545694385
stable_node,0.17840322435994366,-0.01,68.0,0.4428515526459398,0.8064542312017531,-0.20188044756266343,-0.21749389624080626
stable_node,0.17840322435994366,-0.01,68.25,0.4404592984903588,0.8047338186689843,-0.20093805699862022,-0.21721647889714302
stable_node,0.17840322435994366,-0.01,68.5,0.438077698387207,0.8030139229906417,-0.19999683428947868,-0.21693707296981773
stable_node,0.17840322435994366,-0.01,68.75,0.4357067546549187,0.8012945790313227,-0.19905683612989333,-0.21665570771352477
stable_node,0.17840322435994366,-0.01,69.0,0.4333464686545385,0.7995758212457079,-0.19811811817904978,-0.21637241209638788
stable_node,0.17840322435994366,-0.01,69.25,0.4309968408058751,0.7978576836824106,-0.19718073507120903,-0.21608721480253562
stable_node,0.17840322435994366,-0.01,69.5,0.42865787060337723,0.7961401999877908,-0.1962447404262796,-0.21580014423465396
stable_node,0.17840322435994366,-0.01,69.75,0.4263295566318881,0.7944234034097397,-0.19531018686026191,-0.21551122851651766
stable_node,0.17840322435994366,-0.01,70.0,0.4240118965823103,0.7927073268014242,-0.1943771259957372,-0.21522049549549807
stable_node,0.17840322435994366,-0.01,70.25,0.4217048872669382,0.7909920026250036,-0.19344560847222303,-0.21492797274504985
stable_node,0.17840322435994366,-0.01,70.5,0.41940852463483447,0.7892774629553118,-0.19251568395686203,-0.2146336875671752
stable_node,0.17840322435994366,-0.01,70.75,0.4171228037869068,0.7875637394835024,-0.1915874011544333,-0.2143376669948674
stable_node,0.17840322435994366,-0.01,71.0,0.414847718990885,0.7858508635206698,-0.1906608078179578,-0.2140399377945315
stable_node,0.17840322435994366,-0.01,71.25,0.4125832636961091,0.7841388660014305,-0.18973595075894856,-0.2137405264683856
stable_node,0.17840322435994366,-0.01,71.5,0.41032943054822857,0.7824277774874754,-0.18881287585762463,-0.2134394592568391
stable_node,0.17840322435994366,-0.01,71.75,0.40808621140360213,0.7807176281710929,-0.1878916280732862,-0.21313676214085198
stable_node,0.17840322435994366,-0.01,72.0,0.4058535973437416,0.779008447878655,-0.18697225145437313,-0.2128324608442714
stable_node,0.17840322435994366,-0.01,72.25,0.4036315786893674,0.777300266074079,-0.18605478914880957,-0.21252658083614992
stable_node,0.17840322435994366,-0.01,72.5,0.4014201450145527,0.7755931118622525,-0.18513928341389319,-0.21221914733304148
stable_node,0.17840322435994366,-0.01,72.75,0.3992192851605125,0.7738870139924308,-0.1842257756265342,-0.21191018530127828
stable_node,0.17840322435994366,-0.01,73.0,0.3970289872493371,0.7721820008616067,-0.18331430629323908,-0.21159971945922768
stable_node,0.17840322435994366,-0.01,73.25,0.39484923869759214,0.7704781005178428,-0.1824049150600443,-0.21128777427952858
stable_node,0.17840322435994366,-0.01,73.5,0.3926800262296526,0.7687753406635828,-0.18149764072266372,-0.21097437399130897
stable_node,0.17840322435994366,-0.01,73.75,0.39052133589102533,0.7670737486589254,-0.1805925212362003,-0.21065954258238345
stable_node,0.17840322435994366,-0.01,74.0,0.3883731530614054,0.7653733515248764,-0.1796895937249715,-0.21034330380143176
stable_node,0.17840322435994366,-0.01,74.25,0.3862354624676545,0.7636741759465661,-0.17878889449229884,-0.2100256811601583
stable_node,0.17840322435994366,-0.01,74.5,0.38410824819662404,0.7619762482764406,-0.17789045903050527,-0.20970669793543162
stable_node,0.17840322435994366,-0.01,74.75,0.3819914937077562,0.7602795945374241,-0.17699432203029664,-0.20938637717140715
stable_node,0.17840322435994366,-0.01,75.0,0.37988518184562947,0.758584240426053,-0.17610051739061217,-0.20906474168162914
stable_node,0.17840322435994366,-0.01,75.25,0.3777892948523154,0.7568902113155852,-0.17520907822788367,-0.20874181405111575
stable_node,0.17840322435994366,-0.01,75.5,0.3757038143795688,0.7551975322590715,-0.17432003688609976,-0.20841761663842437
stable_node,0.17840322435994366,-0.01,75.75,0.3736287215009293,0.7535062279924152,-0.17343342494585134,-0.20809217157770055
stable_node,0.17840322435994366,-0.01,76.0,0.37156399672360063,0.7518163229373904,-0.17254927323385738,-0.20776550078070738
stable_node,0.17840322435994366,-0.01,76.25,0.36950962000025234,0.7501278412046399,-0.17166761183244617,-0.2074376259388373
stable_node,0.17840322435994366,-0.01,76.5,0.3674655707406549,0.7484408065966491,-0.1707884700886092,-0.20710856852510773
stable_node,0.17840322435994366,-0.01,76.75,0.3654318278231705,0.7467552426106834,-0.1699118766235297,-0.20677834979613652
stable_node,0.17840322435994366,-0.01,77.0,0.3634083696060664,0.745071172441713,-0.16903785934157256,-0.2064469907941037
stable_node,0.17840322435994366,-0.01,77.25,0.3613951739387722,0.7433886189852945,-0.1681664454394799,-0.2061145123486893
stable_node,0.17840322435994366,-0.01,77.5,0.3593922181729492,0.7417076048404472,-0.167297661415447,-0.2057809350790044
stable_node,0.17840322435994366,-0.01,77.75,0.35739947917335924,0.7400281523124865,-0.16643153307809022,-0.2054462793954957
stable_node,0.17840322435994366,-0.01,78.0,0.3554169333287227,0.73835028341584,-0.16556808555537872,-0.20511056550183807
stable_node,0.17840322435994366,-0.01,78.25,0.3534445565623434,0.7366740198768374,-0.16470734330352732,-0.2047738133968093
stable_node,0.17840322435994366,-0.01,78.5,0.3514823243426557,0.7349993831364752,-0.16384933011584502,-0.2044360428761491
stable_node,0.17840322435994366,-0.01,78.75,0.3495302116935384,0.7333263943531547,-0.16299406913152237,-0.2040972735344001
stable_node,0.17840322435994366,-0.01,79.0,0.34758819320466205,0.7316550744053998,-0.16214158284415248,-0.203757524766735
stable_node,0.17840322435994366,-0.01,79.25,0.34565624304152553,0.729985443894547,-0.1612918931104268,-0.20341681577076526
stable_node,0.17840322435994366,-0.01,79.5,0.3437343349554922,0.7283175231474113,-0.1604450211588282,-0.20307516554833574
stable_node,0.17840322435994366,-0.01,79.75,0.3418224422936156,0.7266513322189314,-0.15960098759799646,-0.20273259290730256
stable_node,0.17840322435994366,-0.01,80.0,0.33992053800836475,0.7249868908947883,-0.15875981242509662,-0.2023891164632957
stable_node,0.17840322435994366,-0.01,80.25,0.338028594667239,0.7233242186939997,-0.15792151503443985,-0.20204475464146554
stable_node,0.17840322435994366,-0.01,80.5,0.3361465844622158,0.7216633348714969,-0.15708611422536323,-0.20169952567821522
stable_node,0.17840322435994366,-0.01,80.75,0.334274479219121,0.7200042584206697,-0.15625362821089506,-0.20135344762291635
stable_node,0.17840322435994366,-0.01,81.0,0.33241225040678835,0.7183470080758975,-0.15542407462569297,-0.2010065383396105
stable_node,0.17840322435994366,-0.01,81.25,0.3305598691461964,0.716691602315051,-0.15459747053405692,-0.20065881550869563
stable_node,0.17840322435994366,-0.01,81.5,0.3287173062193949,0.7150380593619745,-0.15377383243817822,-0.20031029662859698
stable_node,0.17840322435994366,-0.01,81.75,0.3268845320783975,0.7133863971889481,-0.15295317628601646,-0.19996099901742476
stable_node,0.17840322435994366,-0.01,82.0,0.325061516853864,0.7117366335191211,-0.15213551747912113,-0.19961093981461528
stable_node,0.17840322435994366,-0.01,82.25,0.3232482303636819,0.7100887858289313,-0.1513208708804864,-0.19926013598255915
stable_node,0.17840322435994366,-0.01,82.5,0.3214446421214934,0.7084428713504975,-0.15050925082240596,-0.19890860430821483
stable_node,0.17840322435994366,-0.01,82.75,0.3196507213450439,0.7067989070739932,-0.1497006711140475,-0.19855636140470706
stable_node,0.17840322435994366,-0.01,83.0,0.3178664369644091,0.7051569097499967,-0.14889514504911883,-0.1982034237129127
stable_node,0.17840322435994366,-0.01,83.25,0.3160917576300992,0.7035168958918233,-0.1480926854135478,-0.19784980750303138
stable_node,0.17840322435994366,-0.01,83.5,0.3143266517211196,0.7018788817778315,-0.1472933044926572,-0.19749552887614272
stable_node,0.17840322435994366,-0.01,83.75,0.3125710873528642,0.7002428834537158,-0.14649701407893345,-0.19714060376575007
stable_node,0.17840322435994366,-0.01,84.0,0.3108250323848427,0.6986089167347719,-0.14570382547916816,-0.1967850479393105
stable_node,0.17840322435994366,-0.01,84.25,0.3090884544283856,0.6969769972081454,-0.14491374952185776,-0.196428876999751
stable_node,0.17840322435994366,-0.01,84.5,0.30736132085423806,0.6953471402350607,-0.1441267965642895,-0.1960721063869718
stable_node,0.17840322435994366,-0.01,84.75,0.30564359879994285,0.693719360953025,-0.14334297649984118,-0.1957147513793361
stable_node,0.17840322435994366,-0.01,85.0,0.3039352551772123,0.692093674278021,-0.14256229876487558,-0.1953568270951467
stable_node,0.17840322435994366,-0.01,85.25,0.3022362566791448,0.6904700949066707,-0.14178477234603748,-0.1949983484941102
stable_node,0.17840322435994366,-0.01,85.5,0.3005465697873855,0.6888486373183865,-0.14101040578689272,-0.1946393303787868
stable_node,0.17840322435994366,-0.01,85.75,0.2988661607790877,0.687229315777501,-0.14023920719492544,-0.19427978739602964
stable_node,0.17840322435994366,-0.01,86.0,0.29719499573386265,0.685612144335374,-0.1394711842484686,-0.19391973403840881
stable_node,0.17840322435994366,-0.01,86.25,0.2955330405405632,0.6839971368324882,-0.13870634420338201,-0.1935591846456253
stable_node,0.17840322435994366,-0.01,86.5,0.29388026090402253,0.6823843069005163,-0.1379446938994916,-0.19319815340590993
stable_node,0.17840322435994366,-0.01,86.75,0.29223662235160486,0.6807736679643822,-0.13718623976754774,-0.192836654357413
stable_node,0.17840322435994366,-0.01,87.0,0.2906020902397666,0.679165233244287,-0.13643098783560625,-0.19247470138957842
stable_node,0.17840322435994366,-0.01,87.25,0.28897662976039573,0.6775590157577338,-0.13567894373542055,-0.1921123082445082
stable_node,0.17840322435994366,-0.01,87.5,0.2873602059471403,0.6759550283215233,-0.13493011270900857,-0.1917494885183139
stable_node,0.17840322435994366,-0.01,87.75,0.2857527836816476,0.6743532835537346,-0.13418449961494772,-0.19138625566245573
stable_node,0.17840322435994366,-0.01,88.0,0.2841543276996261,0.6727537938756869,-0.1334421089346366,-0.19102262298507083
stable_node,0.17840322435994366,-0.01,88.25,0.282564802596863,0.6711565715138903,-0.13270294477850386,-0.19065860365228954
stable_node,0.17840322435994366,-0.01,88.5,0.28098417283513033,0.6695616285019659,-0.1319670108920895,-0.19029421068953914
stable_node,0.17840322435994366,-0.01,88.75,0.27941240274804713,0.6679689766825625,-0.13123431066225932,-0.18992945698283756
stable_node,0.17840322435994366,-0.01,89.0,0.27784945654678594,0.6663786277092452,-0.1305048471231557,-0.189564355280074
stable_node,0.17840322435994366,-0.01,89.25,0.27629529832567945,0.6647905930483763,-0.12977862296195686,-0.18919891819228052
stable_node,0.17840322435994366,-0.01,89.5,0.27474989206781597,0.6632048839809684,-0.12905564052525798,-0.18883315819488947
stable_node,0.17840322435994366,-0.01,89.75,0.2732132016504796,0.6616215116045338,-0.1283359018243252,-0.18846708762898254
stable_node,0.17840322435994366,-0.01,90.0,0.27168519085051246,0.6600404868349043,-0.12761940854123244,-0.1881007187025273
stable_node,0.17840322435994366,-0.01,90.25,0.2701658233495552,0.6584618204080444,-0.12690616203437366,-0.1877340634916026
stable_node,0.17840322435994366,-0.01,90.5,0.26865506273932027,0.6568855228818427,-0.12619616334410833,-0.1873671339416148
stable_node,0.17840322435994366,-0.01,90.75,0.26715287252665476,0.6553116046378882,-0.12548941319847629,-0.1869999418685009
stable_node,0.17840322435994366,-0.01,91.0,0.26565921613854737,0.6537400758832327,-0.12478591201848244,-0.1866324989599233
stable_node,0.17840322435994366,-0.01,91.25,0.26417405692708007,0.6521709466521335,-0.12408565992377274,-0.18626481677645218
stable_node,0.17840322435994366,-0.01,91.5,0.26269735817427975,0.650604226807785,-0.12338865673772459,-0.18589690675273884
