case,A,time,delta_r_over_epsilon,delta_psi_over_epsilon
stable_node,0.17840322435994352,501.7736481824842,0.007716943399938999,-0.002354078511468765
stable_node,0.17840322435994352,502.1799426344538,0.007682722189874647,-0.002343639295431644
stable_node,0.17840322435994352,502.5862370864234,0.007648652733606257,-0.002333246370999806
stable_node,0.17840322435994352,502.99253153839305,0.007614734358211066,-0.0023228995329168706
stable_node,0.17840322435994352,503.3988259903627,0.007580966393749764,-0.0023125985768362644
stable_node,0.17840322435994352,503.8051204423323,0.00754734817325354,-0.0023023432993172733
stable_node,0.17840322435994352,504.2114148943019,0.0075138790327104995,-0.0022921334978209204
stable_node,0.17840322435994352,504.61770934627157,0.007480558311053038,-0.0022819689707060894
stable_node,0.17840322435994352,505.02400379824115,0.007447385350144467,-0.0022718495172254797
stable_node,0.17840322435994352,505.4302982502108,0.007414359494765942,-0.0022617749375216057
stable_node,0.17840322435994352,505.83659270218044,0.007381480092604043,-0.0022517450326230144
stable_node,0.17840322435994352,506.24288715415,0.007348746494237248,-0.0022417596044401627
stable_node,0.17840322435994352,506.64918160611967,0.0073161580531235035,-0.002231818455761634
stable_node,0.17840322435994352,507.0554760580893,0.007283714125587521,-0.0022219213902502618
