tag,beta,A,r,psi,J11,J12,J21,J22,trace,determinant,discriminant,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,s,g,gcrit,abs_g_over_gcrit,lambda_transverse
locked,0.1,0.17890928512449997,0.8078679776996153,-0.21605957935280298,0.010220280081995749,0.07082165809347749,-0.024901424971653263,-0.05446281529559708,-0.04424253521360133,0.0012069349790078056,-0.002870337993904469,-0.022121267606800672,-0.026787767702369618,-0.022121267606800672,0.026787767702369618,0.02296011656091211,0.047861541532565374,0.0396628624710492,1.2067092123646035,-0.16193707706424976
locked,0.1,0.1789923050806931,0.8069374288208137,-0.21594526911297202,0.010265216501331276,0.07112179273427924,-0.026100350502709868,-0.05433846103538625,-0.04407324453405497,0.001298507651868379,-0.0032515797237149093,-0.02203662226702749,-0.028511312332629084,-0.02203662226702749,0.028511312332629084,0.022510721115784685,0.04861107161849455,0.03937183451364287,1.2346661571395705,-0.16177607455058013
locked,0.1,0.1790904706395102,0.8059061679493446,-0.2158200208210803,0.010315017957116361,0.07145338580582858,-0.027425458597060248,-0.05420015389830616,-0.0438851359411898,0.0014005663132980269,-0.003676360096615399,-0.0219425679705949,-0.030316497557499086,-0.0219425679705949,0.030316497557499086,0.022013963604384165,0.04943942220144441,0.039053379411503254,1.2659447900911216,-0.16159776616084873
locked,0.1,0.1792065448628627,0.8047649783710658,-0.2156831473608707,0.010370130073295335,0.07181906978362738,-0.028887553173019942,-0.054046509154737916,-0.04367637908144258,0.0015142078672691858,-0.004149205379410868,-0.02183818954072129,-0.03220716294324475,-0.02183818954072129,0.03220716294324475,0.02146575830530372,0.05035331147832366,0.03870600253165346,1.3009173819266178,-0.1614005973874034
locked,0.1,0.17934379488709967,0.8035036977939987,-0.21553393896031706,0.010431044268498023,0.07222170099899831,-0.03049844924826839,-0.053875983765979234,-0.04344493949748121,0.0016406671108697543,-0.004675205675539214,-0.02172246974874061,-0.03418773784392298,-0.02172246974874061,0.03418773784392298,0.020861625875364963,0.05136007512363335,0.03832826499882897,1.3400052187387699,-0.16118285994229647
locked,0.1,0.1795060838829592,0.802111085412654,-0.21537166380674472,0.010498304205764725,0.07266438444218866,-0.032271113287451136,-0.05368685292341115,-0.04318854871764643,0.0017813396684566527,-0.005260107933490092,-0.021594274358823218,-0.03626330077878354,-0.021594274358823218,0.03626330077878354,0.02019663557736876,0.0524677488648199,0.03791883025054026,1.3836858499629572,-0.16094267102740253
locked,0.1,0.1796979797920748,0.8005746730569444,-0.21519556970905293,0.010572513018107334,0.07315049946681543,-0.0342198207933293,-0.0534771834901369,-0.04290467047202957,0.0019378087640757686,-0.005910424307989629,-0.02145233523601478,-0.03843964199881948,-0.02145233523601478,0.03843964199881948,0.019465339336743062,0.053685160130072365,0.03747653053837969,1.4325008040723894,-0.16067795040603325
locked,0.1,0.17992488390063913,0.7988805980554037,-0.21500488700064116,0.01065434142619653,0.07368372613133269,-0.03636033448812259,-0.05324480388795128,-0.042590462461754755,0.0021118766086733664,-0.006633558941987324,-0.021295231230877374,-0.04072333158641162,-0.021295231230877374,0.04072333158641162,0.018661695821605047,0.05502203030972764,0.037000460590481246,1.487063388715832,-0.1603863950081676
locked,0.1,0.18019318286918226,0.7970134148698482,-0.21479883287105891,0.01074453689259962,0.0742680718356349,-0.038710107536629734,-0.052987269884398634,-0.042242732991799016,0.002305601371184515,-0.007437956994121635,-0.021121366495899508,-0.04312179551607758,-0.021121366495899508,0.04312179551607758,0.017778982149502583,0.05648908968613232,0.03649010831770018,1.548065826341526,-0.16006545074092435
locked,0.1,0.18051042849764082,0.7949558819607817,-0.21457661731338107,0.01084393398648702,0.07490789776906726,-0.04128851756890162,-0.052701825644777614,-0.0418578916582906,0.0025213409348283015,-0.008333280645236012,-0.02092894582914529,-0.04564340216623871,-0.02092894582914529,0.04564340216623871,0.01680969010008282,0.058098207668984436,0.035945536204644905,1.6162843513648002,-0.15971228112242122
locked,0.1,0.1808855502855574,0.7926887197115173,-0.2143374508764835,0.010953466164016075,0.07560794446230357,-0.04411713884785495,-0.05238535932288823,-0.041431893158872156,0.0027618049230112725,-0.009330617921316894,-0.020715946579436078,-0.04829756184663179,-0.020715946579436078,0.04829756184663179,0.015745402807224307,0.05986254165507926,0.03536763227976785,1.6925798476287537,-0.15932373231274916
locked,0.1,0.18132910677033362,0.7901903345639261,-0.21408055441451812,0.01107417920323806,0.07637335540694198,-0.04722006190641326,-0.05203435237329121,-0.04096017317005315,0.00303011682741004,-0.010442731523519419,-0.020480086585026567,-0.05109484201834716,-0.020480086585026567,0.05109484201834716,0.014576646750264363,0.06179670865667762,0.03475845681152201,1.7778898813537878,-0.1588962940832812
locked,0.1,0.18185358271794458,0.7874365037912215,-0.21380517102714416,0.011207246568847584,0.07720969724243579,-0.05062427249586232,-0.05164482167936333,-0.040437575110515746,0.0033298885019593097,-0.011684356527018637,-0.020218787555257876,-0.05404710104857297,-0.020218787555257876,0.05404710104857297,0.013292712373286733,0.06391698486914905,0.034121720692373805,1.8732052068943428,-0.15842605624954292
locked,0.1,0.18238945926503777,0.7848006315538498,-0.21354891784669766,0.011334626034705171,0.0780030168638388,-0.053868227968915106,-0.05126950199685311,-0.03993487596214794,0.0036207636625644984,-0.012888260332145853,-0.019967437981073966,-0.056763237073271834,-0.019967437981073966,0.056763237073271834,0.012067394447461847,0.06593562241637696,0.033547596343084976,1.9654350714747404,-0.15797685548777232
locked,0.1,0.182925335812131,0.7823099818324742,-0.213313113761078,0.01145499836845952,0.07874615913668696,-0.05692155647663677,-0.05091273434623706,-0.03945773597777754,0.0038991486557471955,-0.014039681694496781,-0.019728867988888767,-0.05924458138618413,-0.019728867988888767,0.05924458138618413,0.010912301330025097,0.06783385780666187,0.03303803628108405,2.053204894792739,-0.1575532138899991
locked,0.1,0.1834612123592242,0.7799396852529782,-0.21309420447442085,0.011569563861192123,0.07944755296613368,-0.059817487611636966,-0.05057136795293662,-0.039001804091744495,0.00416726434424723,-0.015147916654578103,-0.01950090204587225,-0.06153843647383742,-0.01950090204587225,0.06153843647383742,0.009815032677248356,0.06963252028888532,0.032583872055627496,2.1370241133407357,-0.1571507803905633
locked,0.1,0.1839970889063174,0.7776712518191025,-0.2128895502746732,0.011679214897866564,0.08011347227277783,-0.06258070795997273,-0.0502430592612001,-0.03856384436333354,0.004426758325724281,-0.01621986321081771,-0.01928192218166677,-0.06367861338553493,-0.01928192218166677,0.06367861338553493,0.008766382156402554,0.07134709011637527,0.03217827629581403,2.2172440021486355,-0.15676631904874958
locked,0.1,0.1845329654534106,0.7754904916469105,-0.21269712752663206,0.011784636316634274,0.08074873740974675,-0.065230148381074,-0.04992600897314338,-0.038141372656509104,0.004678892264332645,-0.017260804749207877,-0.01907068632825455,-0.06569019095193718,-0.01907068632825455,0.06569019095193718,0.007759294514336379,0.07298944289541037,0.03181599577068742,2.2941115350114765,-0.15639734572852237
locked,0.1,0.18506884200050383,0.7733862334328967,-0.2125153447795703,0.011886367263780711,0.08135714768019552,-0.06778070130987612,-0.049618799945581,-0.03773243268180029,0.004924657246993572,-0.018274892511887696,-0.01886621634090014,-0.06759233039311434,-0.01886621634090014,0.06759233039311434,0.006788223185159696,0.07456892449503583,0.0314928781214805,2.367802784089595,-0.15604190414041075
locked,0.1,0.18560471854759703,0.7713494957247521,-0.21234292390665754,0.01198484119326603,0.08194176116712286,-0.07024433089585425,-0.049320292343235005,-0.03733545114996897,0.005164848314273312,-0.01926545734452153,-0.018667725574984494,-0.06940003124012539,-0.018667725574984494,0.06940003124012539,0.005848715135634307,0.07609304603148856,0.031205565500722045,2.4384447072342876,-0.15569842099517667
locked,0.1,0.18614059509469025,0.7693729295806278,-0.21217882020662776,0.012080412767232608,0.08250508301527847,-0.07263081933752258,-0.04902955311368906,-0.03694914034645645,0.005400114539503674,-0.02023521918567256,-0.01847457017322823,-0.0711252753697175,-0.01847457017322823,0.0711252753697175,0.004937131838877944,0.07756795117640053,0.030951288394609925,2.5061299609714713,-0.15536560857826137
locked,0.1,0.18667647164178344,0.7674504313114965,-0.21202216691446346,0.012173376547198196,0.08304919631735057,-0.0749482852779364,-0.04874580697538275,-0.03657243042818455,0.00563099379428776,-0.02118643250972664,-0.01828621521409228,-0.0727777996880344,-0.01828621521409228,0.0727777996880344,0.004050455519707084,0.07899874079764349,0.03072772233963331,2.5709273184803916,-0.15504239704658668
locked,0.1,0.18721234818887666,0.7655768658717118,-0.21187223558550386,0.012263980344674234,0.08357585564731991,-0.07720355395417211,-0.04846840140301122,-0.03620442105833699,0.005857937558589654,-0.022120990130189262,-0.018102210529168494,-0.07436563408286996,-0.018102210529168494,0.07436563408286996,0.0031861508465739,0.080389704800746,0.03053288563833712,2.632889198648444,-0.15472788606333632
locked,0.1,0.18774822473596986,0.7637478645514083,-0.211728407134801,0.01235243498552921,0.08408655550158238,-0.07940242782462659,-0.04819678101373091,-0.035844346028201704,0.006081329050251954,-0.02304049905881836,-0.017922173014100855,-0.07589548579925283,-0.017922173014100855,0.07589548579925283,0.0023420638384778966,0.08174449166310449,0.030365064672329786,2.6920572225092045,-0.15442130941979826
locked,0.1,0.18828410128306308,0.7619596739438323,-0.2115901502268085,0.01243892159952553,0.0845825814177938,-0.08154988853577139,-0.04793046844169396,-0.03549154684216843,0.006301496747514131,-0.023946337092806688,-0.01774577342108421,-0.07737302031846548,-0.01774577342108421,0.07737302031846548,0.0015163464410112085,0.08306623497678259,0.030222758312509965,2.7484663748377782,-0.1541220086203601
locked,0.1,0.18881997783015628,0.7602090411470984,-0.2114570048574138,0.01252359716098653,0.08506504884808068,-0.08365025038175389,-0.04766904979833924,-0.035145452637352706,0.006518724658156671,-0.02483969579154228,-0.017572726318676346,-0.07880307067548552,-0.017572726318676346,0.07880307067548552,0.0007073992331633958,0.08435764961491729,0.030104635866716405,2.802148147162373,-0.1538294128021437
locked,0.1,0.1893558543772495,0.7584931251111385,-0.21132856968109437,0.012606598767543194,0.08553493319308007,-0.08570727877283402,-0.04741216344204635,-0.03480556467450316,0.006733260242779991,-0.02572161363880894,-0.017402782337251586,-0.08018979616947677,-0.017402782337251586,0.08018979616947677,-8.61727898769718e-05,0.08562110598295705,0.030009504828346113,2.853132914811771,-0.1535430232258914
locked,0.1,0.1898917309243427,0.756809427201497,-0.2112044920898272,0.012688046991395243,0.08599309333675764,-0.08772428299207391,-0.04715949118052311,-0.03447144418912786,0.006945320615048786,-0.026593001995710987,-0.01723572209456393,-0.0815368045665744,-0.01723572209456393,0.0815368045665744,-0.0008655948276581338,0.08685868816441578,0.0299362858537173,2.901451722797142,-0.1532624011271121
locked,0.1,0.19042760747143592,0.7551557361219943,-0.21108446034727718,0.012768048537532032,0.08644029032320738,-0.08970418974536187,-0.04691075129120522,-0.03414270275367319,0.007155097455378963,-0.02745466567019017,-0.017071351376836588,-0.08284724749530029,-0.017071351376836588,0.08284724749530029,-0.0016319497110772463,0.08807224003428463,0.029883993158697976,2.9471376052918985,-0.15298715807825483
locked,0.1,0.1909634840185291,0.7535300837262504,-0.21096819728102942,0.012846698376406396,0.08687720234808725,-0.0916496021502281,-0.04666569292051499,-0.033818994544108597,0.007362760949651199,-0.02830731940663035,-0.01690949727205429,-0.08412389584213031,-0.01690949727205429,0.08412389584213031,-0.002386199901070425,0.08926340224915769,0.02985171903655365,2.990226530668267,-0.1527169482552876
locked,0.1,0.19149936056562233,0.7519307091974232,-0.21085545517177137,0.012924081472726159,0.08730443691676877,-0.09356284753721678,-0.04642409154293662,-0.03350001007021046,0.007568462979167987,-0.029151601241967744,-0.01675000503510523,-0.08536920001084661,-0.01675000503510523,0.08536920001084661,-0.0031292053102240022,0.09043364222699277,0.0298386215490561,3.030758042167451,-0.15245146216798683
locked,0.1,0.19203523711271553,0.7503560297373973,-0.21074601157319064,0.013000274200069158,0.08772254079772801,-0.09544601655114238,-0.04618574524462032,-0.03318547104455116,0.007772339728573602,-0.029988083425845666,-0.016592735522275574,-0.08658533857681346,-0.016592735522275574,0.08658533857681346,-0.003861737876707183,0.0915842786744352,0.02984391468717174,3.068775649388994,-0.15219042152892487
locked,0.1,0.19257111365980875,0.7488046163757082,-0.21063966586362956,0.013075345508400242,0.08813200824124108,-0.0973009954114582,-0.0459504716555751,-0.03287512614717486,0.007974513836312999,-0.030817281426059336,-0.01643756307358743,-0.08777425793770537,-0.01643756307358743,0.08777425793770537,-0.004584493585108561,0.09271650182634963,0.029866860471108495,3.1043270154236104,-0.1519335750181459
locked,0.1,0.19310699020690195,0.7472751738460435,-0.21053623637889662,0.013149357895271685,0.08853328781937693,-0.09912949273907823,-0.04571810539723217,-0.03256874750196049,0.008175096181895684,-0.03163966141373628,-0.016284373750980248,-0.08893770490311786,-0.016284373750980248,0.08893770490311786,-0.00529810245985065,0.09383139027922757,0.02990676258471732,3.137463977032955,-0.15168069475952883
locked,0.1,0.19364286675399517,0.745766523724497,-0.2104355580109324,0.013222368219599955,0.08892678816001515,-0.10093306202725527,-0.0454884959433374,-0.032266127723737444,0.008374187382120814,-0.032455646530198716,-0.016133063861868725,-0.09007725369120488,-0.016133063861868725,0.09007725369120488,-0.006003136933620062,0.09492992509363521,0.029962961231051806,3.1682424297654386,-0.15143157336790306
locked,0.1,0.19417874330108836,0.7442775902059301,-0.21033748018311996,0.013294428388118755,0.0893128827860246,-0.10271312059031046,-0.045261505815192234,-0.03196707742707348,0.008571879052070713,-0.03326562216905434,-0.015983538713536742,-0.09119432845448003,-0.015983538713536742,0.09119432845448003,-0.006700118902142928,0.09601300168816754,0.03003482896419546,3.1967221056136097,-0.15118602145783636
locked,0.1,0.19471461984818159,0.7428073880309127,-0.21024186513252305,0.013365585938038483,0.08969191422470237,-0.1044709656418834,-0.045037009049493135,-0.031671423111454655,0.008768254874480423,-0.03406994045601691,-0.015835711555727324,-0.0922902222015107,-0.015835711555727324,0.0922902222015107,-0.0073895257085905205,0.09708143993329288,0.030121767304016767,3.2229662673327595,-0.1509438655288148
locked,0.1,0.19525049639527478,0.7413550121788114,-0.2101485864440941,0.013435884534466447,0.09006419751770224,-0.10620778801645336,-0.04481488989007207,-0.03137900535560562,0.008963391511844264,-0.03486892407026993,-0.015689502677802808,-0.09336611279028108,-0.015689502677802808,0.09336611279028108,-0.008071795249375562,0.0981359927670778,0.030223203979930047,3.2470413405622303,-0.15070494615956304
locked,0.1,0.195786372942368,0.7399196290211635,-0.2100575277931397,0.013505364397349827,0.09043002323509144,-0.10792468394279575,-0.04459504166478916,-0.031089677267439338,0.00915735938858895,-0.035662869521762265,-0.015544838633719672,-0.09442307652497119,-0.015544838633719672,0.09442307652497119,-0.008747330353852154,0.0991773535889436,0.030338590680283464,3.2690165022529305,-0.150469116457994
locked,0.1,0.1963222494894612,0.7385004686902776,-0.2099685818610317,0.013574062669769035,0.09078966007660398,-0.10962266519670949,-0.044377365816527445,-0.030803303146758408,0.009350223365187807,-0.03645204997600013,-0.0154016515733792,-0.09546209977787015,-0.0154016515733792,0.09546209977787015,-0.009416502560052754,0.10020616263665674,0.03046740120791506,3.2889632414931538,-0.15023624072391034
locked,0.1,0.19685812603655442,0.7370968184650414,-0.2098816493958804,0.013642013737138272,0.09114335712722595,-0.11130266789748877,-0.04416177106319752,-0.030519757326059247,0.009542043321893352,-0.037236717700331864,-0.015259878663029622,-0.0964840889736902,-0.015259878663029622,0.0964840889736902,-0.010079655385131413,0.10122301251235735,0.030609129961400267,3.3069549065917565,-0.15000619328980844
locked,0.1,0.19739400258364762,0.735708017013045,-0.20979663839519708,0.013709249505078796,0.09149134582168249,-0.11296556016295323,-0.043948172666362,-0.030238923161283203,0.009732874666433395,-0.038017106191779594,-0.015119461580641608,-0.09748987920776646,-0.015119461580641608,0.09748987920776646,-0.01073710717063537,0.10222845299231786,0.03076329067667579,3.3230662501858346,-0.14977885751162962
locked,0.1,0.19792987913074084,0.734333449357338,-0.20971346339174943,0.013775799642320175,0.09183384166250202,-0.11461214879881787,-0.04373649179178876,-0.029960692149468587,0.009922768777408098,-0.038793432035557164,-0.014980346074734297,-0.09848024171827205,-0.014980346074734297,0.09848024171827205,-0.011389153568157923,0.10322299523065995,0.030929415375974285,3.337372982188429,-0.14955412488641223
locked,0.1,0.19846575567783403,0.7329725424593717,-0.20963204482713296,0.01384169179386332,0.09217104572845707,-0.11624318516715537,-0.043526654948187034,-0.029684963154323715,0.010111773393052737,-0.03956589653473739,-0.01484248157716185,-0.09945589039209465,-0.01484248157716185,0.09945589039209465,-0.012036069719349153,0.10420711544780623,0.031107053480972178,3.3499513385781943,-0.14933189427786456
locked,0.1,0.19900163222492726,0.7316247613284325,-0.2095523085002648,0.01390695176873471,0.09250314600383325,-0.1178593703536136,-0.04331859349275407,-0.02941164172401936,0.01029993295334702,-0.04033468714448601,-0.01470582086200968,-0.10041748745174568,-0.01470582086200968,0.10041748745174568,-0.012678112174890177,0.10518125817872342,0.03129577105517251,3.3608776723633156,-0.14911207123415748
locked,0.1,0.19953750877202045,0.7302896055828214,-0.20947418508013743,0.0139716037059385,0.09283031855390465,-0.11946135973312233,-0.04311224319405629,-0.029140639488117792,0.010487288902126945,-0.04109997873873133,-0.014570319744058898,-0.10136564844503701,-0.014570319744058898,0.10136564844503701,-0.013315520589608838,0.1061458391435135,0.03149515014724979,3.370228071536352,-0.14889456738485313
locked,0.1,0.20007338531911367,0.7289666064003266,-0.2093976096739315,0.014035670221621471,0.09315272856783012,-0.12104976701736536,-0.04290754384432509,-0.028871873622703617,0.010673879954748996,-0.04186193473251061,-0.01443593681135181,-0.10230094663847278,-0.01443593681135181,0.10230094663847278,-0.01394851922476762,0.10710124779259775,0.0317047882125676,3.3780780074772245,-0.14867929990603618
locked,0.1,0.20060926186620687,0.7276553238054406,-0.20932252144299487,0.014099172539986172,0.09347053128682382,-0.12262516785410471,-0.04270443891450301,-0.02860526637451684,0.01085974233598024,-0.0426207080795639,-0.01430263318725842,-0.10322391689860916,-0.01430263318725842,0.10322391689860916,-0.014577318283640443,0.10804784957046426,0.03192429759463318,3.3845020160640362,-0.14846619104444664
locked,0.1,0.2011451384133001,0.7263553442489854,-0.2092488632603726,0.014162130610092532,0.09378387283266941,-0.12418810303745609,-0.0425028752464172,-0.028340744636324668,0.011044909992050994,-0.04337644216166261,-0.014170372318162334,-0.10413505913195448,-0.014170372318162334,0.10413505913195448,-0.015202115102393339,0.10898598793506276,0.03215330505198472,3.389573412713148,-0.14825516769285169
locked,0.1,0.20168101496039328,0.7250662784425164,-0.20917658140452663,0.01422456321036365,0.09409289094936946,-0.12573908137927814,-0.04230280277730672,-0.02807823956694307,0.01122941478021296,-0.04412927158367319,-0.014039119783471533,-0.105034841342853,-0.014039119783471533,0.105034841342853,-0.01582309521495434,0.1099159861643238,0.03239145131909837,3.393364041688249,-0.14804616101006735
locked,0.1,0.2022168915074865,0.7237877594155138,-0.20910562528469048,0.014286488042340123,0.0943977156688113,-0.12727858228429723,-0.042104174292645076,-0.02781768625030495,0.01141328663863801,-0.044879322886231636,-0.013908843125152474,-0.10592370235956591,-0.013908843125152474,0.10592370235956591,-0.01644043330774296,0.11083814897655427,0.03263839069241809,3.3959440592854353,-0.1478391060800264
locked,0.1,0.2027527680545797,0.7225194407679522,-0.2090359471939558,0.014347921815005308,0.0946984699097714,-0.12880705806549342,-0.0419069452037803,-0.027559023388774993,0.011596553739091754,-0.045626715186223965,-0.013779511694387495,-0.10680205427123578,-0.013779511694387495,0.10680205427123578,-0.017054294077861007,0.11175276398763241,0.03289379063470001,3.3973817499082406,-0.1476339416050937
locked,0.1,0.20328864460167292,0.7212609950947918,-0.20896750208675363,0.014408880320813808,0.09499527001824119,-0.13032493603098727,-0.04171107334741651,-0.027302193026602698,0.011779242624458041,-0.046371560753770295,-0.013651096513301349,-0.10767028461206261,-0.013651096513301349,0.10767028461206261,-0.01766483300637304,0.11266010302461424,0.03315733139253106,3.3977433735813785,-0.1474306096295186
locked,0.1,0.20382452114876612,0.7200121125621407,-0.2089002473778484,0.014469378504400424,0.09528822625596611,-0.13183262036940024,-0.04151651880436634,-0.027047140299965917,0.011961378332910865,-0.04711396553323742,-0.013523570149982957,-0.10852875832381645,-0.013523570149982957,0.10852875832381645,-0.018272197056717066,0.11356042331268318,0.033428705623258045,3.3970930431022563,-0.14722905528947908
locked,0.1,0.20436039769585934,0.7187724996176464,-0.20883414276036436,0.014529430524811305,0.09557744324313741,-0.13333049385690365,-0.04132324373536113,-0.026793813210549824,0.012142984510274908,-0.0478540296147378,-0.013396906605274907,-0.10937781952335884,-0.013396906605274907,0.10937781952335884,-0.01887652530688312,0.11445396855002053,0.03370761802863903,3.395492628781331,-0.14702922658666018
locked,0.1,0.20489627424295254,0.7175418778199673,-0.20876915004069024,0.014589049811988601,0.09586302036039633,-0.1348189194061259,-0.04113121223199515,-0.02654216242000655,0.012324083511916025,-0.04859184766173409,-0.01327108121000328,-0.1102177930981814,-0.01327108121000328,0.1102177930981814,-0.01947794952286478,0.11534096988326112,0.033993784993404635,3.3930016885627534,-0.14683107418271413
locked,0.1,0.20543215079004576,0.7163199827741453,-0.20870523298838856,0.014648249118144272,0.09614505211463906,-0.13629824147446035,-0.040940390181131665,-0.02629214106298739,0.0125046964953284,-0.04932750929963758,-0.0131460705314937,-0.11104898614984922,-0.0131460705314937,0.11104898614984922,-0.020076594679910645,0.1162216467945497,0.03428693422759853,3.3896774212317764,-0.14663455121229219
locked,0.1,0.20596802733713895,0.715106563161411,-0.20864235719947993,0.014707040564576852,0.09642362847253187,-0.1377687873470329,-0.040750745141313945,-0.026043704576737093,0.012684843504431513,-0.050061099469645695,-0.013021852288368545,-0.11187168930257299,-0.013021852288368545,0.11187168930257299,-0.020672579437250517,0.1170962079097824,0.034586804412081194,3.385574640393219,-0.14643961311263912
locked,0.1,0.20650390388423218,0.7139013798534213,-0.20858048997168233,0.01476543568441374,0.09669883516514671,-0.13923086830761533,-0.040562246229911614,-0.025796810545497872,0.012864543546455231,-0.050792698751500616,-0.01289840527274894,-0.11268617789185661,-0.01289840527274894,0.11268617789185661,-0.02126601657123431,0.11796485173638102,0.0348931448469639,3.380745766933796,-0.14624621746799712
locked,0.1,0.20703978043132537,0.7127042051020406,-0.20851960019034152,0.014823445461707737,0.09697075396674396,-0.14068478070934276,-0.04037486401987405,-0.02555141855816631,0.013043814662208532,-0.051522383658499524,-0.012775709279083152,-0.11349271304636648,-0.012775709279083152,0.11349271304636648,-0.021857013371299402,0.11882776733804336,0.035205715103080654,3.3752408377481133,-0.14605432386726278
locked,0.1,0.2075756569784186,0.711514821797041,-0.20845965822397178,0.014881080367256166,0.0972394629503084,-0.14213080695532843,-0.04018857044512118,-0.025307490077865015,0.01322267399039111,-0.052250226907523206,-0.012653745038932511,-0.1142915426743414,-0.012653745038932511,0.1142915426743414,-0.022445672002510013,0.1196851349528184,0.03552428467673283,3.369107528608676,-0.1458638937735587
locked,0.1,0.2081115335255118,0.7103330227848075,-0.20840063582842408,0.014938350391475879,0.09750503672219316,-0.14356921639840858,-0.04000333871369496,-0.025064988322219078,0.013401137826569265,-0.05297629766668408,-0.012532494161109539,-0.11508290236464759,-0.012532494161109539,0.11508290236464759,-0.023032089838107714,0.12053712656030087,0.035848632648163535,3.362391189179032,-0.14567489040450998
locked,0.1,0.208647410072605,0.7091586102420914,-0.20834250605883764,0.014995265074621955,0.097767546637907,-0.14500026616790296,-0.03981914322791359,-0.024823878153291637,0.013579221677332488,-0.05370066178276048,-0.012411939076645825,-0.11586701621121566,-0.012411939076645825,0.11586701621121566,-0.023616359764997978,0.12138390640290497,0.03617854734423544,3.355134888306837,-0.14548727862217978
locked,0.1,0.2091832866196982,0.707991395099438,-0.20828524318861172,0.015051833534609163,0.09802706100087859,-0.14642420193055472,-0.0396359595108463,-0.024584125976237138,0.013756940310109681,-0.05442338199042323,-0.012292062988118566,-0.11664409756865457,-0.012292062988118566,0.11664409756865457,-0.024198570464838066,0.12222563146571666,0.03651382600587584,3.3473794678774005,-0.1453010248317225
locked,0.1,0.20971916316679143,0.7068311965095766,-0.20822882263472978,0.015108064492663697,0.09828364524580697,-0.1478412585918948,-0.03945376413850967,-0.024345699645845972,0.013934307799056451,-0.05514451810498006,-0.012172849822922988,-0.11741434974586802,-0.012172849822922988,0.11741434974586802,-0.024778806673043906,0.12306245191885087,0.036854274460833815,3.3391636036583265,-0.14511609688792854
locked,0.1,0.21025503971388462,0.7056778413565655,-0.20817322088883977,0.01516396629700829,0.09853736210803632,-0.14925166094362474,-0.03927253467725098,-0.024108568380242692,0.014111337567383893,-0.05586412720019073,-0.012054284190121344,-0.11817796664373476,-0.012054284190121344,0.11817796664373476,-0.02535714941779421,0.12389451152583053,0.03719970680229179,3.3305238717149694,-0.14493246400892248
locked,0.1,0.21079091626097785,0.7045311638019149,-0.20811841545355472,0.015219546944762855,0.098788271780244,-0.15065562426203838,-0.039092249625838585,-0.02387270268107573,0.014288042426463735,-0.0565822637725559,-0.011936351340537863,-0.11893513334225075,-0.011936351340537863,0.11893513334225075,-0.025933676240897187,0.1247219480211412,0.03754994507385162,3.321494819122729,-0.14475009669635275
locked,0.1,0.21132679280807104,0.7033910048643691,-0.20806438478350373,0.015274814102220811,0.09903643205757748,-0.1520533548618792,-0.03891288836183726,-0.02363807425961645,0.014464434611997683,-0.05729897989328759,-0.011819037129808228,-0.11968602664188453,-0.011819037129808228,0.11968602664188453,-0.026508461402150865,0.12554489345972836,0.037904818961349014,3.3121090378440967,-0.14456896666149072
locked,0.1,0.21186266935516426,0.7022572120303414,-0.2080111082307074,0.015329775123646394,0.09928189847226863,-0.1534450506096282,-0.038734431091886325,-0.02340465596823993,0.014640525817516238,-0.05801432534907328,-0.011702327984119973,-0.12043081556341101,-0.011702327984119973,0.12043081556341101,-0.027081576068679787,0.12636347454094843,0.038264165491914255,3.302397240772199,-0.14438904675671138
locked,0.1,0.21239854590225746,0.701129638892293,-0.20795856599389456,0.015384437068723372,0.0995247244186495,-0.15483090139982236,-0.03855685880553644,-0.02317242173681307,0.014816327225446983,-0.0587283477726392,-0.011586210868406535,-0.12116966181004139,-0.011586210868406535,0.12116966181004139,-0.027653088490586432,0.12717781290923594,0.03862782874064777,3.2923883390682973,-0.14421031091188174
locked,0.1,0.21293442244935068,0.7000081448126764,-0.2079067390714227,0.015438806718770218,0.09976496126938593,-0.15621108959755192,-0.03838015323234221,-0.022941346513571992,0.014991849535957438,-0.05944109276397397,-0.011470673256786001,-0.12190272019521749,-0.011470673256786001,0.12190272019521749,-0.028223064164082996,0.12798802543346893,0.03899565954519563,3.2821095200385555,-0.1440327340752379
locked,0.1,0.21347029899644387,0.6988925946112468,-0.20785560921749147,0.015492890591827577,0.1000026584836798,-0.15758579045005672,-0.03820429680193134,-0.022711406210103764,0.015167102993767714,-0.06015260400303052,-0.011355703105051877,-0.1226301390391352,-0.011355703105051877,0.1226301390391352,-0.02879156598318846,0.12879422446686825,0.03936751522847753,3.2715863249022523,-0.14385629215836687
locked,0.1,0.2140061755435371,0.6977828582737998,-0.20780515890137533,0.015546694956711878,0.1002378637081042,-0.1589551724699919,-0.038029272606803534,-0.022482577650091658,0.015342097413101633,-0.060862923354614136,-0.011241288825045827,-0.12335206053671552,-0.011241288825045827,0.12335206053671552,-0.029358654380943858,0.12959651808904804,0.03974325932974582,3.2608427259022417,-0.143680961984952
locked,0.1,0.2145420520906303,0.696678810680563,-0.2077553712694236,0.015600225846120587,0.10047062287067914,-0.16031939779272075,-0.037855064367633376,-0.02225483852151279,0.01551684220093232,-0.061572090966110674,-0.011127419260756395,-0.1240686210994854,-0.011127419260756395,0.1240686210994854,-0.02992438746102081,0.13039501033169995,0.040122761344110705,3.2499012022969747,-0.14350672124297034
