A,r,psi,discriminant,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,g_declared_metric,gcrit_declared_metric,R_B_declared_metric,bounded_margin,lambda_transverse
0.17839930659638034,0.8166318927590199,-0.21720027914467327,0.0006238164046061725,-0.03539551103722656,0.0,-0.010419194162911954,0.0,0.05796757591005317,0.059297503809513936,0.6990423796261104,-0.02267950297332999,-0.16345833415190836
0.17840347688067873,0.8164897378549942,-0.21718079777022145,0.0005685400421281874,-0.03481681041272486,0.0,-0.010972732696692591,0.0,0.058069609135730685,0.059280810687005484,0.6997712925691362,-0.020640276192240847,-0.16343358839491717
0.17840764716497712,0.8163521531128664,-0.21716197502001924,0.000514996492648084,-0.03422935645611941,0.0,-0.011535822296626218,0.0,0.05816831701386401,0.05926467942533227,0.7004746575898272,-0.018670508148828757,-0.16340964037197525
0.1784118174492755,0.8162187162508615,-0.2171437500220503,0.00046302557570873995,-0.03362978375510242,0.0,-0.012111754669966862,0.0,0.058264006813016175,0.059249058083942395,0.7011548373533881,-0.016763788111887723,-0.1633864163780288
0.1784159877335739,0.8160890662684523,-0.21712607073845747,0.0004124903580751578,-0.033014208879817375,0.0,-0.012704350237395495,0.0,0.058356941210942,0.05923390226058157,0.7018138516056098,-0.014914635388998176,-0.16336385340390228
0.17842015801787228,0.8159628916749667,-0.21710889226856928,0.00036327268806602385,-0.03237795010349441,0.0,-0.013318236357846992,0.0,0.05844734685996408,0.059219173643216765,0.7024534430478014,-0.01311832070057839,-0.16334189708176072
0.17842432830217067,0.8158399214746871,-0.21709217554930965,0.00031526977561894057,-0.031715105473682434,0.0,-0.013959267683847358,0.0,0.05853542094660321,0.05920483890106254,0.7030751277851647,-0.0113707293797487,-0.16332050011167898
0.17842849858646906,0.8157199181588527,-0.21707588634492692,0.0002683915337242781,-0.03101786864714673,0.0,-0.014635209103462263,0.0,0.058621336290898204,0.05919086882249363,0.7036802345440061,-0.009668255024185224,-0.1632996210384881
0.17843266887076745,0.8156026721838541,-0.21705999445097482,0.0002225584836748236,-0.030275328902506747,0.0,-0.015356934763899856,0.0,0.058705245364307296,0.05917723763578551,0.7042699355717678,-0.008007715699476226,-0.16327922328801558
0.17843683915506584,0.8154879975676373,-0.21704447305949612,0.00017770008452834898,-0.029471158980624145,0.0,-0.016140739462531223,0.0,0.058787283493951153,0.059163922467414795,0.7048452712792621,-0.0063862871105268,-0.16325927439849428
0.17844100943936422,0.8153757283395019,-0.21702929824723222,0.00013375338632013248,-0.028578566510265205,0.0,-0.0170133866015853,0.0,0.05886757144589019,0.0591509029053405,0.705407170107189,-0.00480144872273458,-0.1632397454009193
0.1784451797236626,0.8152657156496158,-0.21701444855893798,9.066193355454152e-05,-0.02754702886089936,0.0,-0.018025372830851726,0.0,0.05894621752836153,0.05913816064344199,0.7059564647008588,-0.003250939894130167,-0.1632206103145498
0.178449350007961,0.8151578253936553,-0.21699990466495672,4.837486410231087e-05,-0.026254212438961214,0.0,-0.019299008336829362,0.0,0.05902331932019155,0.05912567918932411,0.706493905201983,-0.0017327238249029708,-0.16320184573231916
0.1784535202922594,0.8150519362456649,-0.21698564907764434,6.846162977639653e-06,-0.024075453262386616,0.0,-0.02145893592484919,0.0,0.05909896510216755,0.059113443622340486,0.7070201702563569,-0.00024495770134425054,-0.16318343047749428
0.17845421487754967,0.8150344863116681,-0.21698330159872772,-8.864436962241484e-16,-0.022765642618469972,1.4921894770976197e-08,-0.022765642618469972,-1.4921894770976197e-08,0.05911142863539431,0.059111428635392434,0.7071067811865587,3.1530333899354446e-14,-0.16318039587002112
0.17845769057655778,0.8149479380156553,-0.21697166591460726,-3.3965960702602924e-05,-0.02275794384651278,0.0029140161591264925,-0.02275794384651278,-0.0029140161591264925,0.059173235052117384,0.05910144039156307,0.707535876204116,0.0012140322318521246,-0.16316534531701393
0.17846186086085616,0.8148457302690014,-0.21695794069968113,-7.409959744397558e-05,-0.022748849381401336,0.004304056152165534,-0.022748849381401336,-0.004304056152165534,0.05924620224949273,0.05908965714595748,0.7080415848049547,0.002645771626223814,-0.16314757272052094
0.17846603114515455,0.8147452211586693,-0.21694446019459085,-0.00011358958035437988,-0.022739903182546248,0.005328920630727672,-0.022739903182546248,-0.005328920630727672,0.059317933525087414,0.05907808259073829,0.7085378097725226,0.004051655754486738,-0.16313009665654069
0.17847020142945294,0.8146463264309597,-0.21693121225562387,-0.00015246786230810327,-0.022731097896883514,0.006173893874778364,-0.022731097896883514,-0.006173893874778364,0.05938849018449939,0.05906670636506961,0.7090250223376707,0.005432964601868928,-0.16311290241894513
0.17847437171375133,0.8145489685747672,-0.21691818571099292,-0.00019076383866001648,-0.022722426759778768,0.00690586415048865,-0.022722426759778768,-0.00690586415048865,0.05945792862716351,0.0590555189374191,0.709503656008754,0.0067908757795764885,-0.16309597647846552
0.1784785419980497,0.814453076089453,-0.2169053702552974,-0.00022850462496825166,-0.02271388353113482,0.007558184718704772,-0.02271388353113482,-0.007558184718704772,0.05952630087907722,0.059044511515503,0.7099741106681089,0.00812647563794422,-0.1630793063549075
0.17848271228234808,0.8143585828518898,-0.21689275635828126,-0.0002657152970945015,-0.022705462440154058,0.008150387983011986,-0.022705462440154058,-0.008150387983011986,0.059593655053363476,0.0590336759684305,0.7104367561136059,0.009440768874446226,-0.16306288050667586
0.17848688256664647,0.8142654275668055,-0.21688033518559874,-0.0003024190997029663,-0.02269715813737007,0.008695100627694956,-0.02269715813737007,-0.008695100627694956,0.05966003575022231,0.05902300475909425,0.7108919351341474,0.010734686877545752,-0.16304668823483776
0.17849105285094485,0.8141735532872029,-0.2168680985296821,-0.00033863762817974187,-0.022688965652794678,0.009201054670250362,-0.022688965652794678,-0.009201054670250362,0.05972548440589266,0.05901249088518118,0.711339966192972,0.012009095006837223,-0.16303071959941692
0.17849522313524324,0.8140829069943749,-0.2168560387492004,-0.00037439098794407773,-0.022680880359266214,0.009674592858927902,-0.022680880359266214,-0.009674592858927902,0.059790039598249786,0.05900212782751363,0.71178114577751,0.013264798968689817,-0.1630149653460899
0.17849939341954163,0.8139934392287462,-0.21684414871584506,-0.00040969793447638396,-0.022672897940232764,0.010120498190262023,-0.022672897940232764,-0.010120498190262023,0.05985373731541844,0.05899190950464324,0.7122157504648688,0.014502550420472549,-0.16299941684175287
0.17850356370384002,0.8139051037639691,-0.2168324217673509,-0.0004445759969450482,-0.022665014361310735,0.010542485439224597,-0.022665014361310735,-0.010542485439224597,0.05991661119291464,0.058981830232764404,0.7126440387451922,0.01572305191811796,-0.16298406601763876
0.1785077339881384,0.813817857318774,-0.21682085166595924,-0.000479041587499094,-0.022657225845137914,0.010943509349142679,-0.022657225845137914,-0.010943509349142679,0.05997869272331286,0.05897188469027261,0.713066252633975,0.01692696129091975,-0.16296890531902297
0.1785119042724368,0.8137316593005536,-0.21680943256145616,-0.0005131100985386588,-0.022649528848996035,0.011325966830017834,-0.022649528848996035,-0.011325966830017834,0.06004001144282513,0.058962067886225863,0.7134826191065234,0.018114895534208753,-0.16295392766046912
0.17851607455673518,0.8136464715773817,-0.2167981589583092,-0.0005467959891851532,-0.022641920044914783,0.011691834642017864,-0.022641920044914783,-0.011691834642017864,0.06010059509718796,0.05895237513230357,0.7138933513735918,0.019287434270837123,-0.1629391263860365
0.17852024484103357,0.8135622582739438,-0.21678702568625124,-0.0005801128626926385,-0.022634396301862605,0.012042766113861032,-0.022634396301862605,-0.012042766113861032,0.060160469790151626,0.05894280201770685,0.7142986500229893,0.020445122849329866,-0.16292449523366204
0.17852441512533196,0.8134789855890631,-0.21677602787397734,-0.0006130735356560339,-0.022626954669822064,0.012380160900166373,-0.022626954669822064,-0.012380160900166373,0.060219660116254355,0.0589333443867153,0.7146987040405777,0.021588475114562522,-0.16291002830331086
0.17852858540963035,0.8133966216314947,-0.21676516092547485,-0.0006456901002993565,-0.022619592365459594,0.012705216451317879,-0.022619592365459594,-0.012705216451317879,0.060278189280305094,0.05892399831849031,0.7150936917288716,0.022717975900852894,-0.16289572002831582
0.17853275569392874,0.8133151362721682,-0.2167544204987251,-0.0006779739805206804,-0.022612306759230524,0.013018966745873857,-0.022612306759230524,-0.013018966745873857,0.06033607920489735,0.05891476010890205,0.7154837815336784,0.02383408327546488,-0.16288156514958757
0.17853692597822712,0.8132345010108456,-0.21674380248648237,-0.0007099359824675466,-0.022605095363742278,0.013322311947139131,-0.022605095363742278,-0.013322311947139131,0.06039335062743313,0.05890562625412951,0.7158691327901019,0.0249372305633051,-0.16286755869234099
0.1785410962625255,0.8131546888554675,-0.2167333029988823,-0.0007415863403006494,-0.022597955823224773,0.01361604146127506,-0.022597955823224773,-0.01361604146127506,0.060450023187915584,0.0588965934358208,0.7162498963975533,0.026027828179011836,-0.16285369594503588
0.1785452665468239,0.813075674212635,-0.21672291834765556,-0.0007729347577369924,-0.02259088590397277,0.013900852111804095,-0.02259088590397277,-0.013900852111804095,0.060506115508638644,0.058887658507623425,0.716626215432374,0.027106265289854825,-0.16283997244026177
0.1785494368311223,0.8129974327883887,-0.21671264503182555,-0.0008039904456771507,-0.022583883485686587,0.014177362639760913,-0.022583883485686587,-0.014177362639760913,0.06056164526638266,0.05887881848298148,0.7169982257030342,0.02817291132259836,-0.16282638393741927
0.17855360711542068,0.8129199414974191,-0.21670247972462195,-0.000834762156650461,-0.022576946553548954,0.014446125403118114,-0.022576946553548954,-0.014446125403118114,0.06061662925847739,0.05887007052396899,0.7173660562578578,0.029228117341904003,-0.16281292640687392
0.17855777739971906,0.8128431783807372,-0.2166924192616131,-0.0008652582160340871,-0.022570073191039954,0.014707635908211844,-0.022570073191039954,-0.014707635908211844,0.060671083462707186,0.05886141193116471,0.7177298298457447,0.030272217300803428,-0.16279959601558586
0.17856194768401745,0.8127671225301355,-0.21668246062981789,-0.0008954865507067155,-0.022563261573344665,0.01496234064833036,-0.022563261573344665,-0.01496234064833036,0.06072502309227572,0.05885284013436175,0.7180896633386884,0.031305529187741765,-0.16278638911392515
0.17856611796831584,0.8126917540190913,-0.21667260095774601,-0.0009254547152570073,-0.022556509961322975,0.015210643602893726,-0.022556509961322975,-0.015210643602893726,0.06077846264608364,0.05884435268406929,0.7184456681182978,0.03232835607589468,-0.16277330222361167
0.1785702882526142,0.8126170538394963,-0.21666283750627807,-0.0009551699159781844,-0.022549816695987848,0.015452911667208408,-0.022549816695987848,-0.015452911667208408,0.06083141595476569,0.05883594724373166,0.7187979504297806,0.0333409870841066,-0.16276033202667128
0.1785744585369126,0.8125430038433061,-0.2166531676602548,-0.0009846390330053249,-0.0225431801934131,0.015689479221801167,-0.0225431801934131,-0.015689479221801167,0.06088389622314953,0.05882762158255177,0.7191466117082435,0.034343698262894184,-0.1627474753552517
0.17857862882121098,0.8124695866892527,-0.21664358892079622,-0.00101386864051764,-0.02253659894008282,0.015920652000763334,-0.02253659894008282,-0.015920652000763334,0.060935916069028345,0.05881937356893779,0.7194917488769411,0.035336753403998555,-0.16273472918232101
0.17858279910550937,0.8123967857933835,-0.21663409889817237,-0.0010428650255028971,-0.02253007148857479,0.01614671038867434,-0.02253007148857479,-0.01614671038867434,0.06098748755915111,0.05881120116442009,0.7198334546238602,0.03632040479144183,-0.16272209061303483
0.17858696938980775,0.8123245852834831,-0.21662469530523368,-0.0010716342050462214,-0.022523596453582942,0.01636791224504687,-0.022523596453582942,-0.01636791224504687,0.06103862224238673,0.05880310241804621,0.7201718176566217,0.03729489389368479,-0.16270955687678104
0.17859113967410614,0.8122529699571919,-0.21661537595137434,-0.0011001819422088218,-0.02251717250826214,0.016584495336072366,-0.02251717250826214,-0.016584495336072366,0.06108933118019815,0.05879507546122995,0.7205069229368798,0.03826045199994166,-0.16269712531986938
0.17859530995840453,0.8121819252429779,-0.21660613873690654,-0.0011285137608342474,-0.022510798380822206,0.016796679439953634,-0.022510798380822206,-0.016796679439953634,0.06113962497504095,0.05878711850295172,0.7208388518985488,0.03921730081283603,-0.16268479339871939
0.17859948024270292,0.812111437164112,-0.2165969816478683,-0.0011566349592101715,-0.02250447285138385,0.01700466817678437,-0.02250447285138385,-0.01700466817678437,0.06118951379657562,0.05877922982532839,0.7211676826493297,0.0401656529956087,-0.16267255867357255
0.1786036505270013,0.8120414923052393,-0.21658790275120504,-0.0011845506227464303,-0.022498194749061458,0.0172086506062099,-0.022498194749061458,-0.0172086506062099,0.06123900740599179,0.05877140777950201,0.7214934901577107,0.041105712679909256,-0.1626604188026577
0.1786078208112997,0.8119720777812783,-0.2165789001902867,-0.0012122656357713268,-0.02249196294924871,0.017408802628062395,-0.02249196294924871,-0.017408802628062395,0.0612881151786378,0.0587636507818153,0.7218163464269003,0.04203767593815777,-0.1626483715367621
0.17861199109559808,0.8119031812085442,-0.21656997218074567,-0.0012397846924834775,-0.022485776371098477,0.01760528821464928,-0.022485776371098477,-0.01760528821464928,0.061336846125033186,0.05875595731026029,0.7221363206563635,0.042961731222220356,-0.16263641471419152
0.17861616137989647,0.811834790677897,-0.2165611170066065,-0.0012671123071330906,-0.02247963397517945,0.0177982604988036,-0.02247963397517945,-0.0177982604988036,0.06138520891040542,0.05874832590117649,0.7224534793920381,0.043878059771323974,-0.16262454625608336
0.17862033166419486,0.8117668947296064,-0.21655233301666302,-0.0012942528235578392,-0.022473534761282422,0.017987862738231542,-0.022473534761282422,-0.017987862738231542,0.061433211872980606,0.058740755146159514,0.7227678866668856,0.04478683599383215,-0.1626127641620192
0.17862450194849325,0.8116994823299838,-0.21654361862111013,-0.0013212104240440323,-0.022467477766381028,0.01817422917240255,-0.022467477766381028,-0.01817422917240255,0.06148086304098606,0.058733243689187455,0.7230796041316082,0.045688227822246574,-0.1626010665059463
0.17862867223279164,0.8116325428495649,-0.21653497228839938,-0.0013479891375993303,-0.022461462062727543,0.018357485786453232,-0.022461462062727543,-0.018357485786453232,0.06152817014852496,0.058725790223938285,0.7233886911766991,0.04658239704467548,-0.16258945143236925
0.17863284251709002,0.8115660660425644,-0.21652639254227735,-0.0013745928477494809,-0.022455486756060072,0.0185377509945886,-0.022455486756060072,-0.0185377509945886,0.06157514065052681,0.05871839349126294,0.7236952050472729,0.04746949961682878,-0.16257791715276418
0.1786370128013884,0.8115000420279536,-0.21651787795905875,-0.0014010252997067284,-0.022449550983950795,0.01871513625188667,-0.022449550983950795,-0.01871513625188667,0.06162178173651494,0.05871105227685844,0.7239992009490507,0.04834968594972766,-0.1625664619422755
0.1786411830856868,0.8114344612713714,-0.21650942716501892,-0.0014272901072363495,-0.0224436539142276,0.018889746605211203,-0.0224436539142276,-0.018889746605211203,0.06166810034376882,0.058703765409043845,0.7243007321493928,0.04922310118429296,-0.16255508413655906
0.1786453533699852,0.8113693145683715,-0.2165010388339792,-0.0014533907590092762,-0.022437794743511822,0.019061681189032603,-0.022437794743511822,-0.019061681189032603,0.061714103169514936,0.058696531756699345,0.7245998500710414,0.0500898854459515,-0.1625437821288574
0.17864952365428358,0.8113045930286985,-0.21649271168504083,-0.0014793306245622327,-0.022431972695846097,0.01923103367322094,-0.022431972695846097,-0.01923103367322094,0.061759796682366155,0.05868935022733381,0.7248966043800795,0.05095017408353897,-0.16253255436725583
0.17865369393858196,0.8112402880614847,-0.2164844444804512,-0.0015051129599126817,-0.022426187021402342,0.019397892668487748,-0.022426187021402342,-0.019397892668487748,0.06180518713309459,0.0586822197652634,0.7251910430687448,0.05180409789426821,-0.1625213993520982
0.17865786422288035,0.8111763913612138,-0.21647623602358082,-0.00153074091288531,-0.02242043699525674,0.019562342094476506,-0.02242043699525674,-0.019562342094476506,0.06185028056484395,0.058675139349886385,0.7254832125338294,0.052651783336810976,-0.1625103156335369
0.1786620345071787,0.811112894894776,-0.21646808515705762,-0.0015562175280157617,-0.022414721916260184,0.01972446151366217,-0.022414721916260184,-0.01972446151366217,0.06189508282254909,0.05866810799409055,0.7257731576492137,0.053493352728220867,-0.1624993018092737
0.1786662047914771,0.8110497908889767,-0.21645999076096653,-0.0015815457512930921,-0.0224090411059479,0.019884326436248052,-0.0224090411059479,-0.019884326436248052,0.06193959956202485,0.058661124742717945,0.7260609218355948,0.05432892443350745,-0.16248835652237903
0.1786703750757755,0.8109870718190836,-0.21645195175119886,-0.0016067284344961266,-0.022403393907539978,0.020042008597544108,-0.022403393907539978,-0.020042008597544108,0.061983836258299015,0.05865418867115623,0.7263465471246843,0.05515861303990244,-0.16247747845929306
0.17867454536007388,0.8109247303976489,-0.21644396707784122,-0.00163176833944104,-0.02239777968496589,0.020197576212512742,-0.02239777968496589,-0.020197576212512742,0.06202779821374668,0.05864729888396409,0.7266300742215522,0.05598252952643712,-0.1624666663478748
0.17867871564437227,0.8108627595643192,-0.21643603572370682,-0.0016566681418389295,-0.022392197821975168,0.020351094207922398,-0.022392197821975168,-0.020351094207922398,0.062071490565504206,0.05864045451361837,0.7269115425617488,0.056800781419002355,-0.16245591895562322
0.17868288592867065,0.8108011524759827,-0.21642815670291546,-0.0016814304350349016,-0.022386647721277443,0.02050262443587956,-0.022386647721277443,-0.02050262443587956,0.06211491829263825,0.05863365471930264,0.7271909903663419,0.05761347293996244,-0.1624452350879577
0.17868705621296904,0.8107399024975601,-0.21642032905956632,-0.0017060577334992028,-0.022381128803738756,0.02065222586974103,-0.022381128803738756,-0.02065222586974103,0.06215808622284691,0.05862689868577452,0.7274684546934536,0.058420705148162666,-0.1624346135866102
0.17869122649726743,0.8106790031931833,-0.21641255186646638,-0.0017305524761751928,-0.022375640507611715,0.020799954784657564,-0.022375640507611715,-0.020799954784657564,0.062200999038878234,0.05862018562228145,0.7277439714875221,0.059222576072862854,-0.16242405332808602
0.17869539678156582,0.8106184483180111,-0.21640482422395116,-0.001754917029579488,-0.022370182287821217,0.020945864923532564,-0.022370182287821217,-0.020945864923532564,0.062243661284485476,0.05861351476155379,0.7280175756251556,0.06001918083825819,-0.16241355322223494
0.1786995670658642,0.8105582318103658,-0.216397145258751,-0.0017791536907841628,-0.02236475361527815,0.021090007650450014,-0.02236475361527815,-0.021090007650450014,0.06228607737014823,0.0586068853588386,0.7282893009590806,0.060810611782932567,-0.1624031122108787
0.1787037373501626,0.8104983477842302,-0.21638951412291013,-0.0018032646902656092,-0.02235935397622458,0.02123243209258897,-0.02235935397622458,-0.02123243209258897,0.062328251578532626,0.058600296690976335,0.7285591803600472,0.061596958573807425,-0.16239272926650142
0.17870790763446098,0.8104387905223067,-0.21638192999278608,-0.0018272521945311947,-0.02235398287162793,0.021373185271100766,-0.02235398287162793,-0.021373185271100766,0.062370188069540644,0.05859374805554831,0.7288272457557248,0.062378308311751285,-0.16238240339103807
0.17871207791875937,0.8103795544692141,-0.2163743920680691,-0.0018511183087050413,-0.02234863981658742,0.021512312222916892,-0.02234863981658742,-0.021512312222916892,0.06241189088526181,0.058587238770039046,0.7290935281686621,0.06315474563485535,-0.16237213361468691
0.17871624820305776,0.8103206342252499,-0.21636689957088348,-0.0018748650788872022,-0.022343324339789482,0.02164985611318931,-0.022343324339789482,-0.02164985611318931,0.062453363954510156,0.05858076817107051,0.7293580577512516,0.06392635281335624,-0.16236191899482094
0.17872041848735615,0.8102620245402425,-0.21635945174490118,-0.0018984944944905723,-0.02233803598297128,0.02178585834027761,-0.02233803598297128,-0.02178585834027761,0.06249461109729878,0.05857433561364547,0.729620863820019,0.06469320984294136,-0.16235175861491444
0.17872458877165454,0.810203720307927,-0.2163520478545314,-0.0019220084903687068,-0.02233277430042984,0.021920358632836656,-0.02233277430042984,-0.021920358632836656,0.06253563602893199,0.05856794047045601,0.7298819748871729,0.06545539453039928,-0.16234165158356145
0.17872875905595292,0.8101457165603773,-0.21634468718411828,-0.0019454089489311464,-0.02232753885853621,0.022053395140721254,-0.02232753885853621,-0.022053395140721254,0.0625764423640558,0.05856158213119938,0.7301414186916327,0.06621298257806019,-0.16233159703350408
0.1787329293402513,0.8100880084629039,-0.21633736903720524,-0.0019686977020751534,-0.02232232923529002,0.022185004519242015,-0.02232232923529002,-0.022185004519242015,0.06261703362037169,0.058555260001950035,0.7303992222276532,0.06696604766152148,-0.16232159412074162
0.1787370996245497,0.8100305913090201,-0.2163300927358098,-0.0019918765330975627,-0.02231714501988029,0.02231522200818065,-0.02231714501988029,-0.02231522200818065,0.06265741322229854,0.058548973504541316,0.7306554117728842,0.0677146615060058,-0.16231164202365203
0.1787412699088481,0.8099734605158516,-0.21632285761976194,-0.00201494717843005,-0.02231198581228466,0.022444081505098693,-0.02231198581228466,-0.022444081505098693,0.06269758450431231,0.058542722076000794,0.7309100129141487,0.06845889395632199,-0.16230173994219066
0.17874544019314648,0.809916611619501,-0.2163156630460359,-0.002037911329403761,-0.022306851222864917,0.022571615634485294,-0.022306851222864917,-0.022571615634485294,0.06273755071432031,0.0585365051679802,0.7311630505732404,0.06919881304713371,-0.1622918870970811
0.17874961047744486,0.8098600402708418,-0.21630850838814414,-0.0020607706338400984,-0.022301740872000007,0.022697855811948966,-0.022301740872000007,-0.022697855811948966,0.06277731501672042,0.05853032224623854,0.7314145490305046,0.06993448506699296,-0.16228208272908118
0.17875378076174323,0.809803742231437,-0.21630139303554916,-0.0020835266975981794,-0.022296654389729637,0.022822832304504714,-0.022296654389729637,-0.022822832304504714,0.06281688049537106,0.058524172790140175,0.7316645319476681,0.07066597462040058,-0.1622723260982703
0.1787579510460416,0.8097477133696158,-0.21629431639309807,-0.0021061810860634918,-0.02229159141541194,0.02294657428715388,-0.02229159141541194,-0.02294657428715388,0.06285625015644619,0.0585180562921725,0.7319130223897579,0.07139334468742042,-0.16226261648336482
0.17876212133034,0.8096919496567611,-0.21628727788048743,-0.0021287353255546974,-0.022286551597399534,0.023069109895890522,-0.022286551597399534,-0.023069109895890522,0.0628954269311362,0.058511972257489483,0.7321600428458711,0.07211665668013567,-0.16225295318106991
0.1787662916146384,0.8096364471636847,-0.21628027693174104,-0.0021511909047011377,-0.022281534592723105,0.023190466277659947,-0.022281534592723105,-0.023190466277659947,0.0629344136782859,0.05850592020346603,0.732405615249385,0.07283597049766022,-0.16224333550544695
0.17877046189893678,0.8095812020573356,-0.21627331299473546,-0.002173549275685624,-0.02227654006680411,0.02331066963691531,-0.02227654006680411,-0.02331066963691531,0.0629732131867891,0.05849989965929328,0.7326497609964663,0.07355134457635826,-0.16223376278733884
0.17877463218323517,0.8095262105974501,-0.2162663855307172,-0.0021958118555190087,-0.022271567693162405,0.02342974527987345,-0.022271567693162405,-0.02342974527987345,0.06301182817802652,0.05849391016556667,0.7328925009647151,0.07426283594062988,-0.16222423437378533
0.17877880246753355,0.8094714691334262,-0.21625949401385236,-0.002217980027225685,-0.022266617153143577,0.02354771765599421,-0.022266617153143577,-0.02354771765599421,0.06305026130813998,0.058487951273901814,0.73313385553063,0.07497050025041352,-0.1622147496274776
0.17878297275183194,0.8094169741014653,-0.21625263793081473,-0.0022400551409213418,-0.022261688135669304,0.02366461039675777,-0.022261688135669304,-0.02366461039675777,0.06308851517011146,0.05848202254658306,0.7333738445857043,0.07567439184483349,-0.16220530792625892
